year,rank,name,count,per,sex,code,data_type,gender,yomi
2022,98.0,すみれ,9.0,0.0011,f,12377_12415_12428,names,female,
2022,98.0,つむぎ,9.0,0.0011,f,12388_12416_12366,names,female,
2022,98.0,結葵,9.0,0.0011,f,32080_33909,names,female,
2022,98.0,咲花,9.0,0.0011,f,21682_33457,names,female,
2022,98.0,心,9.0,0.0011,f,24515,names,female,
2022,98.0,心那,9.0,0.0011,f,24515_37027,names,female,
2022,98.0,仁菜,9.0,0.0011,f,20161_33756,names,female,
2022,98.0,千夏,9.0,0.0011,f,21315_22799,names,female,
2022,98.0,蒼依,9.0,0.0011,f,33980_20381,names,female,
2022,98.0,凪紗,9.0,0.0011,f,20970_32023,names,female,
2022,98.0,日和,9.0,0.0011,f,26085_21644,names,female,
2022,98.0,麦,9.0,0.0011,f,40614,names,female,
2022,98.0,美波,9.0,0.0011,f,32654_27874,names,female,
2022,98.0,楓夏,9.0,0.0011,f,26963_22799,names,female,
2022,98.0,風花,9.0,0.0011,f,39080_33457,names,female,
2022,98.0,望愛,9.0,0.0011,f,26395_24859,names,female,
2022,98.0,唯花,9.0,0.0011,f,21807_33457,names,female,
2022,98.0,悠乃,9.0,0.0011,f,24736_20035,names,female,
2022,98.0,柚奈,9.0,0.0011,f,26586_22856,names,female,
2022,98.0,柚乃,9.0,0.0011,f,26586_20035,names,female,
2022,98.0,由依,9.0,0.0011,f,30001_20381,names,female,
2022,98.0,陽彩,9.0,0.0011,f,38525_24425,names,female,
2022,98.0,梨乃,9.0,0.0011,f,26792_20035,names,female,
2022,98.0,瑠花,9.0,0.0011,f,29792_33457,names,female,
2022,98.0,玲,9.0,0.0011,f,29618,names,female,
2022,98.0,凛桜,9.0,0.0011,f,20955_26716,names,female,
2008,1.0,大翔,41.0,0.0089,m,22823_32724,names,male,
2008,2.0,悠斗,28.0,0.0061,m,24736_26007,names,male,
2008,3.0,陽向,26.0,0.0056,m,38525_21521,names,male,
2008,4.0,翔太,24.0,0.0052,m,32724_22826,names,male,
2008,5.0,悠人,22.0,0.0048,m,24736_20154,names,male,
2008,5.0,颯太,22.0,0.0048,m,39087_22826,names,male,
2008,7.0,悠太,21.0,0.0045,m,24736_22826,names,male,
2008,7.0,翔,21.0,0.0045,m,32724,names,male,
2008,9.0,蓮,20.0,0.0043,m,34030,names,male,
2008,10.0,駿,18.0,0.0039,m,39423,names,male,
2008,10.0,陸,18.0,0.0039,m,38520,names,male,
2008,12.0,悠真,17.0,0.0037,m,24736_30495,names,male,
2008,13.0,瑛太,16.0,0.0035,m,29787_22826,names,male,
2008,14.0,大輝,14.0,0.003,m,22823_36637,names,male,
2008,14.0,陽斗,14.0,0.003,m,38525_26007,names,male,
2008,16.0,響,13.0,0.0028,m,38911,names,male,
2008,16.0,大樹,13.0,0.0028,m,22823_27193,names,male,
2008,16.0,大和,13.0,0.0028,m,22823_21644,names,male,
2008,19.0,陽,12.0,0.0026,m,38525,names,male,
2008,19.0,陸斗,12.0,0.0026,m,38520_26007,names,male,
2008,21.0,一真,11.0,0.0024,m,19968_30495,names,male,
2008,21.0,優,11.0,0.0024,m,20778,names,male,
2008,21.0,雄大,11.0,0.0024,m,38596_22823,names,male,
2008,21.0,龍之介,11.0,0.0024,m,40845_20043_20171,names,male,
2008,21.0,翔大,11.0,0.0024,m,32724_22823,names,male,
2008,26.0,海斗,10.0,0.0022,m,28023_26007,names,male,
2008,26.0,輝,10.0,0.0022,m,36637,names,male,
2008,26.0,優斗,10.0,0.0022,m,20778_26007,names,male,
2008,26.0,悠希,10.0,0.0022,m,24736_24076,names,male,
2008,26.0,翼,10.0,0.0022,m,32764,names,male,
2008,26.0,琉生,10.0,0.0022,m,29705_29983,names,male,
2008,32.0,樹,9.0,0.0019,m,27193,names,male,
2008,32.0,奏太,9.0,0.0019,m,22863_22826,names,male,
2008,32.0,大雅,9.0,0.0019,m,22823_38597,names,male,
2008,32.0,拓海,9.0,0.0019,m,25299_28023,names,male,
2008,32.0,優翔,9.0,0.0019,m,20778_32724,names,male,
2008,32.0,陽翔,9.0,0.0019,m,38525_32724,names,male,
2008,38.0,健太,8.0,0.0017,m,20581_22826,names,male,
2008,38.0,蒼空,8.0,0.0017,m,33980_31354,names,male,
2008,38.0,太陽,8.0,0.0017,m,22826_38525,names,male,
2008,38.0,大悟,8.0,0.0017,m,22823_24735,names,male,
2008,38.0,琉斗,8.0,0.0017,m,29705_26007,names,male,
2008,38.0,琥太郎,8.0,0.0017,m,29733_22826_37070,names,male,
2008,44.0,一輝,7.0,0.0015,m,19968_36637,names,male,
2008,44.0,健斗,7.0,0.0015,m,20581_26007,names,male,
2008,44.0,大地,7.0,0.0015,m,22823_22320,names,male,
2008,44.0,隼人,7.0,0.0015,m,38588_20154,names,male,
2008,44.0,歩夢,7.0,0.0015,m,27497_22818,names,male,
2008,44.0,優太,7.0,0.0015,m,20778_22826,names,male,
2008,44.0,悠樹,7.0,0.0015,m,24736_27193,names,male,
2008,44.0,悠翔,7.0,0.0015,m,24736_32724,names,male,
2008,44.0,陽太,7.0,0.0015,m,38525_22826,names,male,
2008,44.0,和真,7.0,0.0015,m,21644_30495,names,male,
2008,44.0,翔真,7.0,0.0015,m,32724_30495,names,male,
2008,55.0,一颯,6.0,0.0013,m,19968_39087,names,male,
2008,55.0,啓太,6.0,0.0013,m,21843_22826,names,male,
2008,55.0,結人,6.0,0.0013,m,32080_20154,names,male,
2008,55.0,航輝,6.0,0.0013,m,33322_36637,names,male,
2008,55.0,蒼,6.0,0.0013,m,33980,names,male,
2008,55.0,大晴,6.0,0.0013,m,22823_26228,names,male,
2008,55.0,大智,6.0,0.0013,m,22823_26234,names,male,
2008,55.0,大輔,6.0,0.0013,m,22823_36628,names,male,
2008,55.0,拓真,6.0,0.0013,m,25299_30495,names,male,
2008,55.0,隼,6.0,0.0013,m,38588,names,male,
2008,55.0,優希,6.0,0.0013,m,20778_24076,names,male,
2008,55.0,優人,6.0,0.0013,m,20778_20154,names,male,
2008,55.0,遥斗,6.0,0.0013,m,36965_26007,names,male,
2008,55.0,涼太,6.0,0.0013,m,28092_22826,names,male,
2008,55.0,怜央,6.0,0.0013,m,24604_22830,names,male,
2008,55.0,颯,6.0,0.0013,m,39087,names,male,
2008,55.0,颯人,6.0,0.0013,m,39087_20154,names,male,
2008,72.0,永遠,5.0,0.0011,m,27704_36960,names,male,
2008,72.0,瑛斗,5.0,0.0011,m,29787_26007,names,male,
2008,72.0,空,5.0,0.0011,m,31354,names,male,
2008,72.0,圭,5.0,0.0011,m,22317,names,male,
2008,72.0,健心,5.0,0.0011,m,20581_24515,names,male,
2008,72.0,虎太郎,5.0,0.0011,m,34382_22826_37070,names,male,
2008,72.0,鼓太郎,5.0,0.0011,m,40723_22826_37070,names,male,
2008,72.0,康太,5.0,0.0011,m,24247_22826,names,male,
2008,72.0,航,5.0,0.0011,m,33322,names,male,
2008,72.0,春希,5.0,0.0011,m,26149_24076,names,male,
2008,72.0,蒼真,5.0,0.0011,m,33980_30495,names,male,
2008,72.0,蒼太,5.0,0.0011,m,33980_22826,names,male,
2008,72.0,太一,5.0,0.0011,m,22826_19968,names,male,
2008,72.0,大河,5.0,0.0011,m,22823_27827,names,male,
2008,72.0,大希,5.0,0.0011,m,22823_24076,names,male,
2008,72.0,暖人,5.0,0.0011,m,26262_20154,names,male,
2008,72.0,朝陽,5.0,0.0011,m,26397_38525,names,male,
2008,72.0,文哉,5.0,0.0011,m,25991_21705,names,male,
2008,72.0,湊,5.0,0.0011,m,28234,names,male,
2008,72.0,唯人,5.0,0.0011,m,21807_20154,names,male,
2008,72.0,悠生,5.0,0.0011,m,24736_29983,names,male,
2008,72.0,陽輝,5.0,0.0011,m,38525_36637,names,male,
2008,72.0,璃空,5.0,0.0011,m,29827_31354,names,male,
2008,72.0,陸翔,5.0,0.0011,m,38520_32724,names,male,
2008,72.0,琉惺,5.0,0.0011,m,29705_24826,names,male,
2008,72.0,竜輝,5.0,0.0011,m,31452_36637,names,male,
2008,72.0,諒,5.0,0.0011,m,35538,names,male,
2008,72.0,和希,5.0,0.0011,m,21644_24076,names,male,
2008,72.0,凛太郎,5.0,0.0011,m,20955_22826_37070,names,male,
2008,72.0,晄,5.0,0.0011,m,26180,names,male,
2008,72.0,琥珀,5.0,0.0011,m,29733_29632,names,male,
2008,72.0,颯汰,5.0,0.0011,m,39087_27760,names,male,
2008,1.0,陽菜,33.0,0.0077,f,38525_33756,names,female,
2008,2.0,結衣,29.0,0.0068,f,32080_34915,names,female,
2008,3.0,葵,25.0,0.0058,f,33909,names,female,
2008,4.0,さくら,23.0,0.0054,f,12373_12367_12425,names,female,
2008,5.0,優奈,21.0,0.0049,f,20778_22856,names,female,
2008,6.0,美優,20.0,0.0047,f,32654_20778,names,female,
2008,7.0,心優,19.0,0.0044,f,24515_20778,names,female,
2008,8.0,莉子,18.0,0.0042,f,33673_23376,names,female,
2008,8.0,美桜,18.0,0.0042,f,32654_26716,names,female,
2008,8.0,結菜,18.0,0.0042,f,32080_33756,names,female,
2008,11.0,あかり,16.0,0.0037,f,12354_12363_12426,names,female,
2008,11.0,芽生,16.0,0.0037,f,33469_29983,names,female,
2008,11.0,莉奈,16.0,0.0037,f,33673_22856,names,female,
2008,14.0,美咲,15.0,0.0035,f,32654_21682,names,female,
2008,15.0,心結,14.0,0.0033,f,24515_32080,names,female,
2008,16.0,彩乃,13.0,0.003,f,24425_20035,names,female,
2008,16.0,美羽,13.0,0.003,f,32654_32701,names,female,
2008,16.0,楓,13.0,0.003,f,26963,names,female,
2008,19.0,ひなた,12.0,0.0028,f,12402_12394_12383,names,female,
2008,19.0,絢音,12.0,0.0028,f,32098_38899,names,female,
2008,19.0,芽依,12.0,0.0028,f,33469_20381,names,female,
2008,19.0,結愛,12.0,0.0028,f,32080_24859,names,female,
2008,19.0,心愛,12.0,0.0028,f,24515_24859,names,female,
2008,24.0,愛莉,11.0,0.0026,f,24859_33673,names,female,
2008,24.0,琴音,11.0,0.0026,f,29748_38899,names,female,
2008,24.0,彩花,11.0,0.0026,f,24425_33457,names,female,
2008,24.0,七海,11.0,0.0026,f,19971_28023,names,female,
2008,24.0,美海,11.0,0.0026,f,32654_28023,names,female,
2008,24.0,優衣,11.0,0.0026,f,20778_34915,names,female,
2008,24.0,和奏,11.0,0.0026,f,21644_22863,names,female,
2008,24.0,凛,11.0,0.0026,f,20955,names,female,
2008,32.0,こころ,10.0,0.0023,f,12371_12371_12429,names,female,
2008,32.0,愛菜,10.0,0.0023,f,24859_33756,names,female,
2008,32.0,心,10.0,0.0023,f,24515,names,female,
2008,32.0,玲奈,10.0,0.0023,f,29618_22856,names,female,
2008,36.0,ひより,9.0,0.0021,f,12402_12424_12426,names,female,
2008,36.0,彩音,9.0,0.0021,f,24425_38899,names,female,
2008,36.0,咲希,9.0,0.0021,f,21682_24076,names,female,
2008,36.0,真央,9.0,0.0021,f,30495_22830,names,female,
2008,36.0,桃花,9.0,0.0021,f,26691_33457,names,female,
2008,36.0,未来,9.0,0.0021,f,26410_26469,names,female,
2008,36.0,優,9.0,0.0021,f,20778,names,female,
2008,36.0,凜,9.0,0.0021,f,20956,names,female,
2008,44.0,葉月,8.0,0.0019,f,33865_26376,names,female,
2008,44.0,花,8.0,0.0019,f,33457,names,female,
2008,44.0,結,8.0,0.0019,f,32080,names,female,
2008,44.0,彩葉,8.0,0.0019,f,24425_33865,names,female,
2008,44.0,菜々子,8.0,0.0019,f,33756_12293_23376,names,female,
2008,44.0,桜,8.0,0.0019,f,26716,names,female,
2008,44.0,心菜,8.0,0.0019,f,24515_33756,names,female,
2008,44.0,心美,8.0,0.0019,f,24515_32654,names,female,
2008,44.0,奈々,8.0,0.0019,f,22856_12293,names,female,
2008,44.0,美結,8.0,0.0019,f,32654_32080,names,female,
2008,44.0,美月,8.0,0.0019,f,32654_26376,names,female,
2008,44.0,優花,8.0,0.0019,f,20778_33457,names,female,
2008,44.0,澪,8.0,0.0019,f,28586,names,female,
2008,57.0,愛,7.0,0.0016,f,24859,names,female,
2008,57.0,杏奈,7.0,0.0016,f,26447_22856,names,female,
2008,57.0,夏希,7.0,0.0016,f,22799_24076,names,female,
2008,57.0,花音,7.0,0.0016,f,33457_38899,names,female,
2008,57.0,芽衣,7.0,0.0016,f,33469_34915,names,female,
2008,57.0,菜々美,7.0,0.0016,f,33756_12293_32654,names,female,
2008,57.0,小春,7.0,0.0016,f,23567_26149,names,female,
2008,57.0,心咲,7.0,0.0016,f,24515_21682,names,female,
2008,57.0,真緒,7.0,0.0016,f,30495_32210,names,female,
2008,57.0,真由,7.0,0.0016,f,30495_30001,names,female,
2008,57.0,日和,7.0,0.0016,f,26085_21644,names,female,
2008,57.0,美緒,7.0,0.0016,f,32654_32210,names,female,
2008,57.0,百華,7.0,0.0016,f,30334_33775,names,female,
2008,57.0,優菜,7.0,0.0016,f,20778_33756,names,female,
2008,57.0,優那,7.0,0.0016,f,20778_37027,names,female,
2008,57.0,柚希,7.0,0.0016,f,26586_24076,names,female,
2008,57.0,璃子,7.0,0.0016,f,29827_23376,names,female,
2008,74.0,ひなの,6.0,0.0014,f,12402_12394_12398,names,female,
2008,74.0,ほのか,6.0,0.0014,f,12411_12398_12363,names,female,
2008,74.0,ゆい,6.0,0.0014,f,12422_12356,names,female,
2008,74.0,愛奈,6.0,0.0014,f,24859_22856,names,female,
2008,74.0,咲良,6.0,0.0014,f,21682_33391,names,female,
2008,74.0,詩音,6.0,0.0014,f,35433_38899,names,female,
2008,74.0,雫,6.0,0.0014,f,38635,names,female,
2008,74.0,朱音,6.0,0.0014,f,26417_38899,names,female,
2008,74.0,心春,6.0,0.0014,f,24515_26149,names,female,
2008,74.0,奈央,6.0,0.0014,f,22856_22830,names,female,
2008,74.0,寧音,6.0,0.0014,f,23527_38899,names,female,
2008,74.0,寧々,6.0,0.0014,f,23527_12293,names,female,
2008,74.0,乃愛,6.0,0.0014,f,20035_24859,names,female,
2008,74.0,美空,6.0,0.0014,f,32654_31354,names,female,
2008,74.0,百花,6.0,0.0014,f,30334_33457,names,female,
2008,74.0,舞桜,6.0,0.0014,f,33310_26716,names,female,
2008,74.0,穂香,6.0,0.0014,f,31298_39321,names,female,
2008,74.0,優里,6.0,0.0014,f,20778_37324,names,female,
2008,74.0,悠,6.0,0.0014,f,24736,names,female,
2008,74.0,由奈,6.0,0.0014,f,30001_22856,names,female,
2008,74.0,陽菜乃,6.0,0.0014,f,38525_33756_20035,names,female,
2008,74.0,里桜,6.0,0.0014,f,37324_26716,names,female,
2008,74.0,莉愛,6.0,0.0014,f,33673_24859,names,female,
2008,74.0,莉央,6.0,0.0014,f,33673_22830,names,female,
2008,98.0,くるみ,5.0,0.0012,f,12367_12427_12415,names,female,
2008,98.0,愛華,5.0,0.0012,f,24859_33775,names,female,
2008,98.0,愛実,5.0,0.0012,f,24859_23455,names,female,
2008,98.0,茜,5.0,0.0012,f,33564,names,female,
2008,98.0,梓,5.0,0.0012,f,26771,names,female,
2008,98.0,綾乃,5.0,0.0012,f,32190_20035,names,female,
2008,98.0,一花,5.0,0.0012,f,19968_33457,names,female,
2008,98.0,夏帆,5.0,0.0012,f,22799_24070,names,female,
2008,98.0,華,5.0,0.0012,f,33775,names,female,
2008,98.0,華恋,5.0,0.0012,f,33775_24651,names,female,
2008,98.0,結花,5.0,0.0012,f,32080_33457,names,female,
2008,98.0,結月,5.0,0.0012,f,32080_26376,names,female,
2008,98.0,向日葵,5.0,0.0012,f,21521_26085_33909,names,female,
2008,98.0,彩愛,5.0,0.0012,f,24425_24859,names,female,
2008,98.0,彩月,5.0,0.0012,f,24425_26376,names,female,
2008,98.0,彩心,5.0,0.0012,f,24425_24515,names,female,
2008,98.0,実咲,5.0,0.0012,f,23455_21682,names,female,
2008,98.0,朱里,5.0,0.0012,f,26417_37324,names,female,
2008,98.0,心晴,5.0,0.0012,f,24515_26228,names,female,
2008,98.0,真帆,5.0,0.0012,f,30495_24070,names,female,
2008,98.0,桃奈,5.0,0.0012,f,26691_22856,names,female,
2008,98.0,美音,5.0,0.0012,f,32654_38899,names,female,
2008,98.0,舞,5.0,0.0012,f,33310,names,female,
2008,98.0,穂乃花,5.0,0.0012,f,31298_20035_33457,names,female,
2008,98.0,萌衣,5.0,0.0012,f,33804_34915,names,female,
2008,98.0,萌花,5.0,0.0012,f,33804_33457,names,female,
2008,98.0,悠花,5.0,0.0012,f,24736_33457,names,female,
2008,98.0,遥菜,5.0,0.0012,f,36965_33756,names,female,
2008,98.0,陽向,5.0,0.0012,f,38525_21521,names,female,
2008,98.0,梨桜,5.0,0.0012,f,26792_26716,names,female,
2008,98.0,璃乃,5.0,0.0012,f,29827_20035,names,female,
2008,98.0,瑠花,5.0,0.0012,f,29792_33457,names,female,
2008,98.0,瑠菜,5.0,0.0012,f,29792_33756,names,female,
2008,98.0,怜奈,5.0,0.0012,f,24604_22856,names,female,
2008,98.0,玲,5.0,0.0012,f,29618,names,female,
2008,98.0,和花,5.0,0.0012,f,21644_33457,names,female,
2008,98.0,莉緒,5.0,0.0012,f,33673_32210,names,female,
1971,1.0,誠,,,m,35488,names,male,
1971,2.0,哲也,,,m,21746_20063,names,male,
1971,3.0,剛,,,m,21083,names,male,
1971,4.0,直樹,,,m,30452_27193,names,male,
1971,5.0,健一,,,m,20581_19968,names,male,
1971,6.0,英樹,,,m,33521_27193,names,male,
1971,7.0,学,,,m,23398,names,male,
1971,8.0,浩二,,,m,28009_20108,names,male,
1971,9.0,崇,,,m,23815,names,male,
1971,10.0,淳,,,m,28147,names,male,
1971,1.0,陽子,,,f,38525_23376,names,female,
1971,2.0,智子,,,f,26234_23376,names,female,
1971,3.0,真由美,,,f,30495_30001_32654,names,female,
1971,4.0,直美,,,f,30452_32654,names,female,
1971,5.0,裕子,,,f,35029_23376,names,female,
1971,6.0,由美子,,,f,30001_32654_23376,names,female,
1971,7.0,純子,,,f,32020_23376,names,female,
1971,8.0,由美,,,f,30001_32654,names,female,
1971,9.0,恵子,,,f,24693_23376,names,female,
1971,10.0,久美子,,,f,20037_32654_23376,names,female,
1934,1.0,明,,,m,26126,names,male,
1934,2.0,実,,,m,23455,names,male,
1934,3.0,弘,,,m,24344,names,male,
1934,4.0,清,,,m,28165,names,male,
1934,5.0,博,,,m,21338,names,male,
1934,6.0,進,,,m,36914,names,male,
1934,7.0,勇,,,m,21191,names,male,
1934,8.0,茂,,,m,33538,names,male,
1934,9.0,昇,,,m,26119,names,male,
1934,10.0,三郎,,,m,19977_37070,names,male,
1934,1.0,和子,,,f,21644_23376,names,female,
1934,2.0,幸子,,,f,24184_23376,names,female,
1934,3.0,節子,,,f,31680_23376,names,female,
1934,4.0,久子,,,f,20037_23376,names,female,
1934,5.0,弘子,,,f,24344_23376,names,female,
1934,6.0,洋子,,,f,27915_23376,names,female,
1934,7.0,美代子,,,f,32654_20195_23376,names,female,
1934,8.0,文子,,,f,25991_23376,names,female,
1934,9.0,美智子,,,f,32654_26234_23376,names,female,
1934,10.0,信子,,,f,20449_23376,names,female,
1961,1.0,浩,,,m,28009,names,male,
1961,2.0,誠,,,m,35488,names,male,
1961,3.0,浩一,,,m,28009_19968,names,male,
1961,4.0,徹,,,m,24505,names,male,
1961,5.0,剛,,,m,21083,names,male,
1961,6.0,隆,,,m,38534,names,male,
1961,7.0,和彦,,,m,21644_24422,names,male,
1961,8.0,修,,,m,20462,names,male,
1961,9.0,浩二,,,m,28009_20108,names,male,
1961,10.0,聡,,,m,32865,names,male,
1961,1.0,恵子,,,f,24693_23376,names,female,
1961,2.0,由美子,,,f,30001_32654_23376,names,female,
1961,3.0,久美子,,,f,20037_32654_23376,names,female,
1961,4.0,明美,,,f,26126_32654,names,female,
1961,5.0,裕子,,,f,35029_23376,names,female,
1961,6.0,洋子,,,f,27915_23376,names,female,
1961,7.0,幸子,,,f,24184_23376,names,female,
1961,8.0,智子,,,f,26234_23376,names,female,
1961,9.0,京子,,,f,20140_23376,names,female,
1961,10.0,真由美,,,f,30495_30001_32654,names,female,
1966,1.0,誠,,,m,35488,names,male,
1966,2.0,浩,,,m,28009,names,male,
1966,3.0,和彦,,,m,21644_24422,names,male,
1966,4.0,哲也,,,m,21746_20063,names,male,
1966,5.0,健一,,,m,20581_19968,names,male,
1966,6.0,学,,,m,23398,names,male,
1966,7.0,剛,,,m,21083,names,male,
1966,8.0,直樹,,,m,30452_27193,names,male,
1966,9.0,浩二,,,m,28009_20108,names,male,
1966,10.0,秀樹,,,m,31168_27193,names,male,
1966,1.0,由美子,,,f,30001_32654_23376,names,female,
1966,2.0,真由美,,,f,30495_30001_32654,names,female,
1966,3.0,明美,,,f,26126_32654,names,female,
1966,4.0,智子,,,f,26234_23376,names,female,
1966,5.0,洋子,,,f,27915_23376,names,female,
1966,6.0,裕子,,,f,35029_23376,names,female,
1966,7.0,由美,,,f,30001_32654,names,female,
1966,8.0,陽子,,,f,38525_23376,names,female,
1966,9.0,久美子,,,f,20037_32654_23376,names,female,
1966,10.0,幸子,,,f,24184_23376,names,female,
1995,1.0,拓也,,,m,25299_20063,names,male,
1995,2.0,健太,,,m,20581_22826,names,male,
1995,3.0,翔太,,,m,32724_22826,names,male,
1995,4.0,翼,,,m,32764,names,male,
1995,5.0,大樹,,,m,22823_27193,names,male,
1995,6.0,大貴,,,m,22823_36020,names,male,
1995,7.0,翔,,,m,32724,names,male,
1995,8.0,亮太,,,m,20142_22826,names,male,
1995,9.0,拓哉,,,m,25299_21705,names,male,
1995,10.0,雄大,,,m,38596_22823,names,male,
1995,1.0,美咲,,,f,32654_21682,names,female,
1995,2.0,愛,,,f,24859,names,female,
1995,3.0,遥,,,f,36965,names,female,
1995,4.0,佳奈,,,f,20339_22856,names,female,
1995,4.0,舞,,,f,33310,names,female,
1995,6.0,葵,,,f,33909,names,female,
1995,7.0,彩,,,f,24425,names,female,
1995,8.0,菜摘,,,f,33756_25688,names,female,
1995,9.0,桃子,,,f,26691_23376,names,female,
1995,10.0,茜,,,f,33564,names,female,
1988,1.0,翔太,,,m,32724_22826,names,male,
1988,2.0,達也,,,m,36948_20063,names,male,
1988,3.0,拓也,,,m,25299_20063,names,male,
1988,4.0,大輔,,,m,22823_36628,names,male,
1988,5.0,健太,,,m,20581_22826,names,male,
1988,6.0,和也,,,m,21644_20063,names,male,
1988,7.0,亮,,,m,20142,names,male,
1988,8.0,竜也,,,m,31452_20063,names,male,
1988,9.0,翔,,,m,32724,names,male,
1988,10.0,大樹,,,m,22823_27193,names,male,
1988,1.0,愛,,,f,24859,names,female,
1988,2.0,彩,,,f,24425,names,female,
1988,3.0,美穂,,,f,32654_31298,names,female,
1988,4.0,麻衣,,,f,40635_34915,names,female,
1988,5.0,沙織,,,f,27801_32340,names,female,
1988,6.0,舞,,,f,33310,names,female,
1988,7.0,麻美,,,f,40635_32654,names,female,
1988,8.0,愛美,,,f,24859_32654,names,female,
1988,9.0,恵,,,f,24693,names,female,
1988,10.0,香織,,,f,39321_32340,names,female,
2000,1.0,翔,,,m,32724,names,male,
2000,2.0,翔太,,,m,32724_22826,names,male,
2000,3.0,大輝,,,m,22823_36637,names,male,
2000,4.0,優斗,,,m,20778_26007,names,male,
2000,4.0,拓海,,,m,25299_28023,names,male,
2000,6.0,海斗,,,m,28023_26007,names,male,
2000,7.0,竜也,,,m,31452_20063,names,male,
2000,8.0,陸,,,m,38520,names,male,
2000,8.0,蓮,,,m,34030,names,male,
2000,10.0,一輝,,,m,19968_36637,names,male,
2000,10.0,健太,,,m,20581_22826,names,male,
2000,10.0,竜,,,m,31452,names,male,
2000,1.0,さくら,,,f,12373_12367_12425,names,female,
2000,1.0,優花,,,f,20778_33457,names,female,
2000,3.0,美咲,,,f,32654_21682,names,female,
2000,3.0,菜月,,,f,33756_26376,names,female,
2000,5.0,七海,,,f,19971_28023,names,female,
2000,5.0,葵,,,f,33909,names,female,
2000,7.0,美月,,,f,32654_26376,names,female,
2000,7.0,萌,,,f,33804,names,female,
2000,9.0,明日香,,,f,26126_26085_39321,names,female,
2000,9.0,愛美,,,f,24859_32654,names,female,
2000,9.0,詩織,,,f,35433_32340,names,female,
2000,9.0,彩夏,,,f,24425_22799,names,female,
2000,9.0,彩乃,,,f,24425_20035,names,female,
1976,1.0,誠,,,m,35488,names,male,
1976,2.0,大輔,,,m,22823_36628,names,male,
1976,3.0,直樹,,,m,30452_27193,names,male,
1976,4.0,剛,,,m,21083,names,male,
1976,5.0,淳,,,m,28147,names,male,
1976,6.0,大介,,,m,22823_20171,names,male,
1976,7.0,竜也,,,m,31452_20063,names,male,
1976,8.0,学,,,m,23398,names,male,
1976,9.0,健一,,,m,20581_19968,names,male,
1976,10.0,亮,,,m,20142,names,male,
1976,1.0,智子,,,f,26234_23376,names,female,
1976,2.0,裕子,,,f,35029_23376,names,female,
1976,3.0,真由美,,,f,30495_30001_32654,names,female,
1976,4.0,陽子,,,f,38525_23376,names,female,
1976,5.0,久美子,,,f,20037_32654_23376,names,female,
1976,6.0,香織,,,f,39321_32340,names,female,
1976,7.0,裕美,,,f,35029_32654,names,female,
1976,8.0,めぐみ,,,f,12417_12368_12415,names,female,
1976,9.0,恵,,,f,24693,names,female,
1976,10.0,美穂,,,f,32654_31298,names,female,
1985,1.0,大輔,,,m,22823_36628,names,male,
1985,2.0,拓也,,,m,25299_20063,names,male,
1985,3.0,直樹,,,m,30452_27193,names,male,
1985,4.0,健太,,,m,20581_22826,names,male,
